,date,review,rating,isEdited,title,userName
263,2023-04-01 20:01:03,"Hey Netflix, how are you doing? So basically I got a good request can you stop please stop making us pay for Netflix like I’ll be ready to watch TV and there would you like to redeem your payment I don’t want to redeem my payment. I want to watch Ginny and Georgia speaking of Ginny and Georgia. Can you please like make another season of it you need to put them active put them to the side it’s OK time for season three because what you doing it working it’s not it’s not you really got me Finna go to Tubi cause it’s free but Ginny and Georgia not over them back to you Netflix for my second request can you please please please charge $10 a year because if you do that I think you will get so many more customers like I will be you’re number one customer asked what it all all my friends be watching please and thank you 😍😍",5,False,Plssss,Ari_pls
264,2021-02-05 17:24:40,"Hello! I love Netflix and all of the category that it has, but it as come to my attention that you are missing a few good movies that I’m sure many people will love. The Barbie movies. As a child I loved to watch them but now it’s hard to find them. At one point you did have a few here and there and rotated them out, but now there are no more. I would like to see every last one of them. For more clarification, movies such as, The diamond castle, swan princess, nutcracker, island princess, princess charm school, princess and the pauper, fashion fairy tale. I’m sure you get the idea. I have watched every last episode of dream house and would love to see every movie that Barbie studios has made. Also I would like to see the WHOLE series of winx club. Just having season 7 is not it. You made a remake of it so it’s only right for you to put every season of the cartoon series",5,False,More movies,ScicilyF.
265,2020-06-11 07:02:00,"I have an iPhone X and when I watch other movies that are in 4K they play just fine but when you watch what’s supposed to be a 4K movie on my Netflix app it plays it in HD how do I kno this because 1 the 4K titles that play on my tv just fine and appear as 4K titles on my tv 
And2 the titles on my phone display that they are in HD they even says it’s supported only HD when my phone is a 4K HDR resolution to phone I thought it was a glitch but it turns out it’s not cuz when I watch a movie in 4K from the Apple store the movie looks 100x better I’ve even played titles the same movies titles that Netflix is playing and man I’ll tell you the resolution looks totally different so I’m like why if I’m paying xtra for 4K HDR in my service I’m not getting 4K on my phone as well when my phone can play 4K just fine and I’m paying for the service I think Netflix is robbing the clients that pay xtra for the 4K and not get it on all my devices especially when the device is perfectly compatible with  4K really upset with this",2,False,Fix 4K hdr resolution on phone app,misterclifford 305
266,2019-10-22 03:50:17,"Netflix is a staple in probably every American household and it’s great even though you do things that I question sometimes. But lately there’s been this kind of annoying thing on the mobile app. When your watching a show, movie, etc you can’t see the time or percent charge anymore you have to close out the app or go back to the browse screen. At first I didn’t notice it but as time went it got increasingly annoying. Like many people I binge watch on my phone for extensive amounts of time so I need to keep tabs on my battery percentage or if how much longer I can watch before having to go to bed or something. But now I keep losing track of time and over binging since the time isn’t right there. Now I know first world problems and probably not one of your most pressing concerns but even if you took it away for a specific reason could you put an option of whether you want it to show or not",3,False,Are you trying to make me lose track of time 😅,OMG101
267,2018-07-16 01:00:42,"Netflix does have Hotel Transylvania, the series, but it doesn’t have the first and second Hotel Transylvania movies. I understand that the third one just came out and is in theaters, but people are going to want to start watching one and two again. Honestly, they are some of my favorite movies, and I do not watch movies all that often, as I tend to watch TV shows on Netflix rather then movies. I have searched it up more then once, and all I get is the series and a few other movies with the word, ‘hotel’ in them. I have already watched the entire series and am dying to see the movies again. I know you can’t have every movie up at once, but please put Hotel Transylvania up again. Mavis is my favorite character, so I’m trying to get her full backstory, and for that I need the other movies. (Also I want to watch them again for fun.) So please, but them up again. Thank you in advance!",4,False,Hotel Transylvania! Please!,DatOneWolfGirl
268,2019-07-02 19:13:54,"I like Netflix . You can download episodes and some movies and it has a lot of nice shows and movies . But what I used to love the most about Netflix was that they had a lot of Disney shows that I LOVED! I think I speak for everybody when I say that there a lot of movies and shows on Netflix that aren’t very popular and could be taken off , instead of the Disney shows that that I used to watch everyday on Netflix like lab rats , ant farm , and Jessie. PLEASEEEE Netflix add those shows back on ! I very strongly think they are more popular and it dissatisfied a lot of people when those were taken off instead of other shows and movies that aren’t viewed as much . A lot of people have told me the same thing and said that they would watch Netflix a lot more if those shows were on and some people told me they stopped paying to have Netflix because the selection isint as interesting anymore. That’s all I really have to say , so please consider adding those back on.",3,False,It’s nice but,h. 💋
269,2019-06-30 04:53:11,"Don’t get me wrong here Netflix is great to watch shows on and catch up or start new ones, but I was looking for a slightly older show, but it had a great amount of seasons, this show is “Digimon digital adventures” while this one was taken down its sequel show “Digimon fusion” is still here with 2 seasons and the better one had 6 seasons like I wanted a trip down memory lane, like relive a time when things didn’t mean a whole lot and we (as kids) could see ourselves in this world living it out and making a connection with the characters. All I’m asking is if the company were to read this PLEASE add back this show, it means a lot to many, many people including me and I am just 15 and I remember it. Also get rid of Nexo Knights(1 SEASON)and Ninjago(5 seasons(respectable)),but that’s Disney they have their own platform, and Pac-Man that only got 2 seasons as well so take out the weaker ones or other streaming services content and put in other ones that were WAY BETTER!.",3,False,Great service.,L-dubs85
270,2020-09-01 19:49:34,"So I’m a kid, and I’m learning new things. But this, I think I might be sick. So I have the kids setting, (on Netflix) and I saw a new show called Oh Yuck! I was about to watch the show when I started looking through the episodes and I saw things about fungus and pimples. I have a pimple myself, and it makes me feel quite embarrassed. One episode I saw a BLOODY FOOT. I don’t think this show should be on Netflix and that was my reasoning why. A bloody foot should not be showed to my 6 year old brother. I have never seen the show, but that’s why. The rest of the app is fine though. I know that this might hit kids my age, but I don’t think this is the best way to do it, so bloody feet, nuh uh. No way. Please send me feedback. It would make me happy. Hi, I just updated it, right now, and I saw operation ouch! I just threw up. It’s very inappropriate for kids. This is on the kids setting. I hate this! Take oh yuck and operation ouch off NOW!!!!!",4,False,A little gross 🤢🤢🤮,Animatronic4539
271,2018-06-13 07:03:15,"The original shows I like, I love! But the ones I don't, I don't and that's fine because there are plenty. However, I can't tell if it's the algorithms they use for recommendations, or the fact that the recommendations dominate my experience, but the more I watch things on Netflix, the harder it is for me to find new things I like. The other day I got on a friend's profile and remembered a bunch of shows I have always wanted to try but failed to show up on my recommended options.m.  I like to discover shows on my own because I get tired of one genre all of the time, or am not satisfied with something similar to what I have watched but isn't necessarily as good. Also sometimes I start watching something I hate for a bit and it also affects my recommendations. What is the pint of on-demand??? Instead Netflix tells me what I want, the interface makes it hard to see past the recommendations I don't want, and I spend forever trying to find something I might want.",2,False,Wish the recommendation feature wasn't so hard to get around,SoIWasJustThinkin
272,2024-02-29 19:47:17,"Netflix's recent decision to incorporate ads has significantly diminished the user experience. What was once a haven for uninterrupted binge-watching has transformed into a platform with intrusive commercial breaks. As a paying subscriber, it's disheartening to see the service deviate from its initial promise of an ad-free environment. The flow of a series or movie is constantly disrupted, making it harder to immerse oneself in the narrative. It feels like a step backward, reminiscent of cable TV's approach, where viewers are forced to endure advertisements despite their subscription status.

Moreover, the introduction of ads raises questions about the value of the subscription. Users expect to pay for quality content without the annoyance of commercials. Netflix's move seems to prioritize ad revenue over customer satisfaction, leading to a sense of betrayal among long-time subscribers. The shift from a premium, ad-free streaming service to one that incorporates ads undermines the very essence of what made Netflix appealing in the first place, and it leaves users questioning the direction the platform is headed.",1,False,Netflix,916_lalo
273,2021-10-04 06:38:34,"I do not know if this is just an issue i have been having or not but watching Netflix on my phone has become increasingly difficult. I am currently watching Grey’s Anatomy and and well into season 14, however my episodes will not update on my watch list. The only time my episodes update is if i sign in on a tv. On my home screen for Netflix, it currently says i am on Season 14 Episode 6, however i just finished Season 14 episode 10. I do not understand this issue as I have closed out the app, switched profiles, and signed in and out of my account. Everytime i want to continue watching I have to manually select the episode i left off on. It has been doing this for over a month and I am so very confused. I shouldn’t have to go on a tv and update my episodes. I should be able to tap 1 button on my home screen and continue where i left off. Is anyone else having this issue?",3,False,Episode Updating,Hailey_C_123
274,2021-03-02 02:34:37,"Netflix is awesome because it doesn’t have ads, without ads I’m able to enjoy shows and movies without interruptions. Now I’m a kid so I can’t watch everything on Netflix but with small children like me you can set accounts to for kid shows only. I also really like the app’s setup, it allows me to search easily and find the different genres that I like. I would especially suggest Netflix be because of how many choices you have, there will be something for everyone here. Netflix can even be watched while doing other simpler things like people with drawing apps can watch while drawing because when you click the home button Netflix will pop up in the corner of your screen and if you don’t want it you can always ex out of it. I would definitely suggest Netflix to you for all of these reasons and more.",5,False,I love Netflix,Cate Norbert
275,2020-04-23 03:01:31,I like the app but I do have a recommendation. You should make a preteens section because the kids one is really kids it has cartoons and stuff that preteens don’t watch. But then the adult section is not appropriate for their age. I think that you should do do a preteens section that can provide cartoons but also more coming of age movies and tv shows so that they can find stuff that doesn’t bore them. This would be wonderful if you could do. The preteen that lives in my house thinks that Netflix is a great platform but finds that the kids section is boring her with cartoons and movies and tv shows that she simply doesn’t watch. If this happens in the future please know that they are preteens and they need shows and movies that are appropriate to them. I like this platform and have been using it for a while but this is something that keeps coming up to bug me. Thank you.,4,False,Make a preteen section please!,Simplyareccomendation
276,2020-04-29 15:01:00,"Whenever I try to watch something on my tablet when someone else is watching Netflix on the TV, I have to pay thirteen dollars just to watch it after paying for your services? I’m a broke college student and I can’t afford to pay for my tuition and Netflix both while I’m working part time jobs. (a baby sitter and a McDonald’s employee..I rarely get paid for babysitting and COVID-19 is messin’ with my paycheck) when I’m stuck in my dorm and bored out of my mind, I’d like to kick back and watch a movie or two without bothering my roommates while they watch something on the main TV. I pay the Netflix bills and they just mooch off my account. I would just give in and put in the extra money but I can’t and if I were to ask my roommates about it they’d complain about not having jobs. I would’ve given a better review but this one minor problem is just stupid. Last time I checked, this was never a issue about a year or two ago.",3,False,2 screens? Not worth the money.,ClementineRose2020
277,2019-07-30 03:04:53,"dont get me wrong , netflix is amazing !! i myself use it almost everyday . however , i do not appreciate how netflix is taking off shows/movies instead of keeping the ones they added and then adding even more . it would make sense because they keep bumping up the monthly price and its apparently so that they can add more shows/movies everyone likes . i was watching the show called "" The Secret Life of the American Teenager "" and i had one or two more seasons left and then netflix took it off . i was so mad !!! i also found out netflix is going to be taking the show called "" The Office "" off netflix !! i finished it but that is a very popular show . there is no reason why netflix should be taking off shows/movies . i know there is probably millions of people out there that agree on the subject that netflix should only add shows/movies instead of taking them off too . thank you !",4,False,its great but ...,ughhhhhhhuyhhh hhhhh
278,2018-10-30 02:55:16,"I really love Netflix but the two things I want Netflix to change. 1. When you download an episode of a show you can only download it twice. This is really unfortunate because once you tap the episode to watch it, it goes on a timer of when it’s going to expire. I like to watch Netflix on car trips and when I have no service so I download my movies or shows but sometimes there is the one episode on a show that you really like to watch and then you can’t download it anymore so you cant watch it without service witch I think defeats the whole purpose of being able to download it. So the only thing I wish Netflix could change is letting everyone download, what they want to download, as many times as they want. 2. I thinks that all movies and shows should be able to download. If the Netflix company could fix these small problems then Netflix would be better.",4,False,Netflix,kaykaynx
279,2018-02-20 02:50:32,"I just recently subscribed to Netflix because it offers a lot of great shows and movies for all ages. I heard a lot of people talking about it and I wanted to try it out and liked it. I loved 13 reasons why, stranger things and okja, to name a few. What I don’t like is the x-rated stuff on there that they call UR or NR and the limited parental controls. Not everything that’s unrated is of a sexually explicit nature but some of it is. So if I want to protect my teenagers from watching porn on Netflix, I can’t because if I am okay with certain unrated documentaries, I can’t set any guidelines for that. I actually can’t set guidelines between R-rated and rated-MA, it’s like an All or nothing type of parental control system. I would like to be able to select up to an R rating and block MA and most unrated shows but I can’t. I would also like the option to remove certain shows/movies from my account to make sure my kids don’t watch them. It’s hard enough these days to protect your kids, but this parental control system in Netflix doesn’t help at all. I just might have to cancel :(",1,False,Parental Controls- not helpful,VickyR8
280,2024-07-05 20:46:54,"So, like the title says, I’m obsessed with this app, like there’s so many movies and tv shows to watch, but what I didn’t include was it needs a little bit of changes. Like for example, my little sister started crying because Netflix somehow deleted Seasons 1,2 and 3 of Henry Danger, and added only 2 seasons. Like, it would only have five seasons if they didn’t delete anything, plus shows like Total Drama, the show I watch, has 7 seasons?! Like, I’m happy about it, but it’s even less then the 7 seasons of Total Drama!! It might just be her iPad, but it doesn’t show up on my phone or iPad either, and it’s really weird. So maybe could you check that out? Now, as you can see, here is why I gave Netflix 4 stars instead of 5. (If anyone’s reading this, You can try it out too. Is there 5 seasons on Henry Danger for you, or does it just pops up seasons 4 and 5.",4,False,I love this app!!,roblox_needs_changes
281,2018-09-22 21:37:52,"Okay I loveeee NETLIX is sooo amazing. I use it all the time. But one thing, whenever watching an anime or whatever...the animes usually have more seasons but on Netflix it only has 1 season. Even though the anime has about 6 seasons. It truly leaves you on a cliffhanger. Especially when it’s hard to find the other seasons when you don’t have any other way to watch them. It’s a bit sad because I really love Netflix but if there is one thing I could change about it... it would be the fact that NETLIX should have more seasons when it comes to the series. It really annoys the people who watch it. Plus most of us don’t want to spend more money just to watch it on another platform. Please Netflix change this one thing. If it was changed, I would have a complete new perspective on how Netflix is. It’s just truly frustrating knowing that you’re left on a cliffhanger. Thank you...",4,False,Great but one problem....,Mystical._.Mate
282,2024-05-12 17:31:15,"I just wanted to come home and watch Seinfeld when it doesn’t let me get into my family plan. This update is aggravating. It’s just a power hungry business trying to make more and more money. I just wanted to watch Seinfeld. Again 2 weeks later…Netflix you are the absolute worst! Stop being so money hungry and not letting families watch from different places. I’m tired of this dumb extreme capitalistic approach to make things less accessible to the general public so the higher ups can buy another vacation home. I may be dramatic but PLEASE let me watch Seinfeld. It’s been a long day and I’m tired. Again…I was added to my household but magically Netflix doesn’t recognize my account. It’s literally just doing this to make more money and not allow families to enjoy thing together. Again, I got put on Netflix household within an hour it doesn’t recognize it. Netflix is one of the only streaming companies that doesn’t offer a student discount. Just trying to make more money no other reason for the household setting",1,False,Awful,Cc40988
283,2023-06-14 23:50:23,"First I’d remove my star rating system, along with any review comments. To really hide when I produce bad content I’d put just a thumbs up and thumbs down and completely remove the thumbs down counter. After that, I’d raise my prices a bunch of times each time taking away things people like and canceling shows with any sort of conservative ideal or actors and replace them with far left loon ideology, forcing race and sexual orientation to be part of every show. Even kids shows. Then making sure to keep raising prices  it even when clearly my profit has increased already 200%.  Here’s the funny part, evil Mr. Burns loved this one! So now that are prices are really high we will make it where people can’t use on account per house. Now they need two and we are gonna track them if they try to watch it on a different device. It’s clever really. 

Man I miss the old Netflix. But they don’t care about customers! Just the “investors” time to vote out Netflix like we did DJT",2,False,How to ruin a good business.,Mike19940106
284,2022-06-29 21:40:09,"Ok y’all gotta get this app figured out. As another person said, you need to add a teen section. I’m 11 and not able to watch rated r or ma tv shows. Make more variety for kids and teens. On top of that you got rid of CRIMINAL MINDS. HOW COULD YOU. THATS THE BEST SHOW EVER. get rid of something else. Thanks for the offer but I’d also rather spend less money on Disney plus and all these restrictions you have like people from other places can’t share an account is ridiculous. My grand parents can’t afford to spend that amount of money on something that isn’t even that good of a website to use. Not trying to be rude but it’s messed up that you taking so much stuff off of the entire Netflix no one has anything to watch. And you barley give us enough time to watch it. Also your not uploading a ton more movies and shows. You just lost a ton of loyal customers. Also, some ratings on shows are very inappropriate. They should not be that low of a rating for the things in the movies like that.

Thanks, 

Ex-loyal customer/family",1,False,Sorry. Not sorry,ej1223344556677
285,2019-03-23 15:28:32,"I love Netflix so much I always watch it when I get home but when I saw that Hawaii-5-0 was took off of Netflix I almost had a heart attack Hawaii-5-0 was my show, I may have been the only one watching it but I was sure enough enjoying it and now that it is gone I feel like a piece of my quiet time was took-in away. Please please please please please please please please please please please please please please please please please please please put Hawaii-5-0 back on Netflix I was on season 5 and there is no way I can watch it on regular tv and on demand it only goes down to season 7 and you still have to pay for most of the episodes. I would be the happiest person in the WORLD if you put the show back on Netflix. Even if I lost all of those episodes I already watched. Thank you and I hope you put this into consideration. Have a great day! 😊",5,False,I’m so sad 😭,read this comment!
286,2018-08-31 14:58:01,"On the off chance someone at Netflix sees this, I was wondering if there’s any way to do an update where you can “archive” shows on your list that you’ve already watched. At one point, I had about 30-40 items in my list, so finding something I hadn’t watched yet was very difficult and time consuming. On the other hand, I don’t want to remove any movies from my list because I want to be able to find them quickly and rewatch them without having to go to Search every time. It’s also a struggle remembering which shows are completed and which are awaiting a new season, and a way to differentiate between the two would be very useful. If there was an option to archive a show/movie after I’ve watched it, possibly by transferring into a list made exactly for this purpose, I feel that it would be extremely helpful to me as an avid Netflix-watcher.",4,False,I’d Love It If We Could Archive Shows,FlameBiscuit
287,2020-11-11 20:55:35,"I truly love Netflix but recently there have been some problems with it, for me. I had just started a new series and I got back on Netflix the next day and it was gone. I checked with my friends to see if this had happened to them with the same movie, to see if it was my Netflix or if Netflix canceled the series, but my friends still had the series on their Netflix. It just deleted from my Netflix. Not just my profile, its deleted from my whole Netflix account, from all profiles. I’ve even tried updating Netflix a few times but that seemed to do nothing.I never got to finish my series and to this day I haven’t been able to get it back on my Account. So I recommend Netflix, however, you may run into some bugs.(The series that deleted itself was outer banks, let me know if other people had outer banks delete itself!)",4,False,Deleting movies?,Jessica Merchant
288,2022-10-31 23:24:33,"even though Netflix is my favorite app to use as far as watching movies and TV shows go there are some flaws on there, and one of the biggest ones that everyone knows about is the what it seems like never ending amount of programs available for viewing purposes that nobody has ever heard about (possibly due to the plot being boring which could be why the phrase ‘Netflix N Chill’ exists?) and the shows that everyone either knows about or want to watch are not available. other than that I don’t have a problem with it besides having to pay for a monthly fee but that’s with any other app. I just recently watched a good short series that came out last month so I do still currently use Netflix to this day. It is the only app besides one other I use to watch shows that are otherwise not available to see on cable TV.",3,False,"huge variety of tv shows, lacking popular demands though",Bella's brother Tristan
289,2021-09-09 16:36:20,With each update I’m finding more issues. It started with I would download stuff to watch and when I would go back later I would see that for some reason I had been locked out. I would log back in only to realize that everything I had downloaded had been deleted. The next problem I ran into is everything I clicked on said it wasn’t able to play instantly even though some of the stuff I had been watching just a few hours beforehand. Now it’s not even letting me login. I will go to the login page login and then it resets itself right back to wanting me to login. There’s no error or anything just refuses to allow me to login. When it does finally stop doing that and I login every single thing I’m trying to watch says can’t play instantly. What’s going on with you?! Please fix this ASAP! It’s extremely frustrating not getting something you pay for and have paid for religiously the past 10 years.,2,False,Crappy updates!,jordynn248
290,2018-06-05 03:03:31,"I love Netflix and I'm on it all the time, but recently I've noticed that shows that I've just started watching or in the middle of have started disappearing. The problem is not that they were removed completely, like taken off the actual app, but that I'll see them on another account and it's not because of parental controls or anything the shows could be any rating and still disappear. I can search and search but the shows are just gone, at first I thought that it might've just been that I haven't watched that specific show in a while (I sometimes wait to watch the last episode till there's another season or something) but no it happens even if I watched an episode the day before. I would appreciate if this was fixed or at least looked at, other than that I think that Netflix is a great app and I'm not going to stop watching any time soon.",4,False,"Great, but...",Wolfsrule02
291,2020-08-07 17:41:39,"I love Netflix, but as you can see I only gave it four out of five stars. It’s because when you put on a show you either put all of the seasons, but not all of the episodes. Or you just put 1 season but it’s not season one. I’m very annoyed of that. Why not start from season one, and put all of the episodes? Don’t get me wrong Netflix is the best place to watch shows and movies but seriously? Also you take of shows and movies that are really good and add movies that are either too old for me, or to young for me. Please think of that middle-ish age group. The only shows that I like that I like come out 4 or 3 times a year. Some of which I just rewatch because most of these shows and movies or not for my typical age group or are to boring. Also you took of some really good movies like the infinite war and black panther.",4,False,The best thing to watch 😍 but...,Ngengi101
292,2024-04-19 15:38:33,"I saw in the new update description that it said that you were bringing back “timeless classics”. However… a classic that I have loved for fourteen years, isn’t there: “Where The Wild Things Are”. I really want” Where The Wild Things Are.” It wasn’t just a movie, it was the one movie in my life thought brought me warmth, happiness; nostalgia and memories of when I was younger. Please, Netflix add this timeless classic to your collection of good movies ! ❤️ PART 2: SO NOW YALL ARE INCLUDING ADS IN TV SHOWS AND MOVIE AND YALL STILL DIDNT PUT MY MOVIE WHERE THE WILD THINGS ARE. Have you seen the TIKTOKS where ppl say Netflix has been removing all its good shows for the junky crappy ones ? Please I am simply ask you ONE REQUEST AND ONE REQUEST ONLY: PLEASE PUT WHERE THE WILD THINGS ARE BACK ON NETFLIX. ‼️‼️‼️‼️‼️ if u do so, I will give 5/5 + positive reviews. Thank you you are an amazing company and not going to lie, you have good suggestions, BUT IT WOULD BE A TRULY AUTHENTIC APP IN MY OPINION IF YOU LINCLUDED: WHERE THE WILD THINGS ARE THE 2009 film. 🎥",3,False,Great app,The OG Girl Gamer
293,2019-11-27 04:30:39,"Ok, this may be uprising but here it goes. My family and I have had Netflix for such a long time. It is honestly the best movie/series app you could ever find. There are really no problems with this app. So then why am I writing this? Well it’s because of the statement you guys said. Anne with an E being canceled!! Like what?!?! I was furious. I’m being honest here if one of the best heartbreaking, breathtaking, captivating show is being canceled, then what should we expect about the others. Many fans have been pointing this out. I may be 1 person writing this, but about a million have my back. This isn’t a joke. This is garbage if you are gonna cancel this beautiful show. I know about the contract thingie, but at least try to not make it cancel. I love Netflix but if this is how you are gonna play then we should all quit our payments and switch to another app or cable!!!",4,False,"No problems, but must be read!!",reyes_fam
294,2020-05-27 18:05:32,"We enjoy watching Netflix via our Roku, but the iPad app is woefully deficient. 

First, the search function often does NOT work.  The app sometimes hangs, it fails to find shows that are in the Netflix catalog, and just sits there doing nothing!  In contrast, Netflix via Roku works like a charm.

The app removes notifications if you back out of that screen!  Which means that if you inadvertently tap or try to delete a single one, you've lost any list of shows Netflix claims you like.  Ah!  Turns out that going back to notifications makes them show up again —why they vanished, however, is a mystery.

The tabs in the tab bar on the left side are too small, so it's too easy to hit the wrong choice.

—-> Worst of all, though, with the iPad app is that there seems to be no way of rearranging the shows in one's Watch List!

That needs fixing.  A drag-and-drop editing function would be the cat's meow!  On the web, it *seems* to have that ability, but it doesn't work!  Come on, developers, this is so basic, fix it!

By the way, Netflix's moving to thumbs up or thumbs down instead of a 5-star rating system is a MAJOR STEP BACKWARDS 

What was needed was to change the adjectives.  Several years back they offered a million dollar prize to improve their algorithm — which, curiously, was NEVER awarded!  Up-down is too simplistic and lacks the refinement needed to fine tune tastes and preferences.",2,False,Several flaws!  Big One:  Cannot rearrange your list!,AstroPaul
295,2020-04-04 18:09:32,I love Netflix soooooo much they have a variety of so many shows. Also they also make there own shows and movies. This is super cheap and such a nice way to chill. You can basically find any show or movie you can think of. Their Netflix originals are awesome to and so perfect. I know a lot of people who love Netflix. There is nothing wrong with it and there is never a glitch or a crash. I think Netflix provides the best movie quality at a very affordable price. I recommend this to anyone who wants to find a good affordable tv watching system. And especially during the coronavirus you can chill on 5 devices for only 15$ a month watching your favorite shows. I really think anyone looking to find a affordable tv system should get this. I wish the best to everyone during this virus and I hope you have a great day🙏🏻☺️😊,5,False,Best Thing In The World,Natalie El-Assi
296,2022-05-07 01:13:19,"We have had Netflix for many years.  Recently we decided to downgrade to the basic plan, as we mainly watch on our iPads and did not think it would make much difference, but didńt realize only one of us could watch.  I rarely watch  Netflix these days, but thought I might watch tonight, but then my husband could not watch.  He says cancel and I am in agreement.  The programming is not great, there is rarely anything new any more, and the series I like to watch, the time in between is forever, so I forget what I am watching and like.  Also, seeing prices are higher and no new programs, I have Apple tv, Starz and other apps for much less money and better movies and series, so I think we are cancelling before we get charged for another month.  Covid took so many peoples incomes, so to see these companies raising prices, but not giving good service or decent programming, I am not willing to pay for that.",2,False,"After years of Netflix, probably going to cancel",islandlady91
297,2021-10-18 23:57:14,"I’ve had Netflix for years with no issues. My parents and nephew have access to use it, in which I pay for the extra devices. However, WITHOUT an email or any type of notification, my account was disconnected. Customer service stated that someone had hacked my account and was watching stuff on my account. When I asked if they could tell me the type of device accessing the account, she stated that she didn’t not have access to see that info, but turned around and stated that they could not disclose that info as though she DID in fact have the info. My main concern was that there was no notification prior to disconnecting my service. I was on Netflix not even an hour prior to it getting cut off. She stated that there was no answer she could give me as to why I was not notified and that the supervisor would only tell me the same thing she did so there was no point in me talking to them. I’m highly disappointed.",2,False,Horrible Customer Service,Softball1117
298,2024-10-11 13:58:31,"This profile thing is a joke! In my profile, it had someone else’s continue watching, with their Name, and all their recommendations! So frustrating! Now my mom is punishing me because this stupid app never works. Also there is this stupid glitch where Brainchild (Netflix original) just stops existing randomly & this is really freaking annoying. This is my favorite show!

(update) 
I was very angry when I wrote this review, but seriously guys, the bugs are out of control! There is this glitch where Literally half the stuff on Netflix has no picture and there is no option to watch. The only option is ‘remind me’. Seriously. These bugs/glitches/technical difficulties/whatever the heck you want to call them are getting out of hand. Also, don’t remove old things. Especially if you don’t have to pay for the right to stream it",3,False,"I changed my review, but this app is full of bugs.",lightbulb LED CFL
299,2018-01-02 16:03:12,"Alright, I’m not gonna lie, I definitely am rating this app just for the sole purpose of thanking Netflix for bringing Fullmetal Alchemist: Brotherhood back! But, it is definitely a great app, I must say. I like that you can download episodes and watch them wherever you are, and then delete them when you’re done so you aren’t taking up space or using data. Plus they have a decent selection of movies and shows, updating with new ones every month. I also love that it keeps track of where I am in the show, because sometimes I’ll forget if I have to leave in the middle of an episode. Overall, he fact that it doesn’t have ads and still has a good selection of shows and movies in high quality, I’d give it a 5 out of 5. And Netflix, you done good adding FMAB back to your banks. As a happy fan, I thank you! ❤️🙏🏻",5,False,Thank you Netflix!,amaurer18
300,2022-09-11 20:31:20,"Dear Netflix, pls fix

And I love Netflix I’ve always had it and I always have loved it and I always will love it but one thing that’s always been agitating to me is the screen limit that’s the only problem I could find with Netflix and there might be a couple others but I just can’t find them but that’s the most obvious one because when you’re trying to watch something while someone is also watching something it’ll most likely say screen limit and it won’t let you watch it in and then that person might refuse to turn off what they’re watching and it’s just annoying and causes people to not want to watch Netflix and go to some other streaming service but if you could just get rid of the screen limit or at least make the screen limit a higher number pls.",4,False,Great but needs something...,try ffhffg
301,2024-09-01 17:50:36,"I left NF about a year and half-2 yrs ago due to the cost and nothing new to watch. I saw the subscription fee was now $6.99, so I thought I’d give it another shot last night. I have already canceled my subscription!!! The one household thing I sort of get although I think it’s dumb. And the purchasing an extra slot blah, blah is also dumb. But what my deciding factor in canceling was…Picture In Picture is apparently NOT available on the $6.99 plan!!! Unbelievable! There are FREE streaming services that allow this. I am just…smh! I even had messages the support chat to figure it out. I was told the info was available on the website and that “they’ve provided me with all the info they can on their end & it’s unfortunate it’s not to my liking”. I never leave reviews but it was the first thing I did after my chat. So sad. I’ve pretty much been a NF customer off and on since 2004, back when it wld take a week to get discs off your que. Very sad Netflix! I will continue to use ANY OTHER streaming services than yours!",1,False,Absolutely ridiculous!,bubbajs2001
302,2024-08-21 18:05:25,"After downloading content for a plane trip across the states, I pulled up Emily in Paris and started watching it. I had to pause the show for a sec and open another window to look at something else on my iPad. When I came back to watch the show 5 mins later, the download tile said “Expires in 48h”. That’s fine. But when I clicked on the episode to continue watching it - again after just 5 minutes of being away from the episode, I got the message “Error. This title can no longer be watched offline.” And I now cannot watch the show for the remainder of the flight. What the heck? I’ve been forgiving little quirks here and there that have been popping up a lot recently, but this error (or actual purposeful product change?) was the tipping point for me to finally write a review. With continued price increases, I expect your product quality to go up, not down. Please fix this product issue. Currently, you’re really letting this customer down.",1,False,Annoying Product Error Message Let’s Your Customers Down,AimsterG123
303,2023-12-08 11:52:10,I mean I like Netflix but you guys Delete ALL MY FAVORITE SHOWS and please contact Tui T. Sutherland to make a Wings of Fire Show or Movie that would be so amazing 👍like I would cry tears of Happiness 🥹💧 there would probably be a rainbow 🌈 because I would be so happy all Wings of Fire fans will have the same reaction so please do and PLEASE STOP ⛔ DELETING MY FAV SHOWS and Fricking make more Anime like Another Movie For A Whisker Away amazing movie I love the bonds but there needs to be more like there are A Whisker away Pokemon Naruto and I don't know tbh on the kids section cause my mom says I can only watch on a kids account cuz my little sister I hate it and I love Anime I'm learning to draw it bc I love it and when you make new seasons of shows and delete the others cause I love watching the first season to the last new one BUT THAT CAN'T HAPPEN AND BACK TO THE WINGS OF FIRE TOPIC STOP CANCELLING PRODUCTION JUST STOP I NEED TO SO BAD please read this I don't mean to sound mean or rude please respond,3,False,¯\_(ツ)_/¯ᵐᵃʸᵇᵉ,MiaMagicel
